record_id,database_source,title,original_pdf_collected,original_pdf_match_type,original_pdf_index,original_pdf_pmid,original_pdf_title,pdf_available_for_full_text_review,next_step,authors,year,journal,doi,pmid,duplicate_group_id,source_file,screening_decision,exclusion_reason,notes,ai_title_decision,ai_exclusion_reason,ai_confidence,ai_flags,ai_analysis_tier_hint,reevaluated_title_decision,reevaluated_title_reason,reevaluated_confidence,normalized_title,abstract,pubmed_title,pubmed_journal,pubmed_year,pubmed_doi,publication_types,mesh_terms,abstract_retrieval_status,abstract_source,title_abstract_screen_decision,title_abstract_exclusion_reason,title_abstract_confidence,human_participants_flag,acupuncture_like_intervention_flag,functional_brain_imaging_flag,original_empirical_data_flag,sham_or_placebo_flag,likely_coordinate_candidate_flag,needs_full_text_review,reviewer_notes
DUP_00079,Embase,Activation of different cerebral functional regions following acupuncture at bot H Taixi and taichong acupoints and taixi acupoint alone: An fMRI study,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2016,"African Journal of Traditional, Complementary and Alternative Medicines",,,DUP_00079,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,activation of different cerebral functional regions following acupuncture at bot h taixi and taichong acupoints and taixi acupoint alone an fmri study,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00109,Embase,Acupuncture as a treatment to improve cognitive function after brain injury: A case study,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2016,Archives of Physical Medicine and Rehabilitation,,,DUP_00109,records (1).csv,,,,unclear,acupuncture plus possible brain/neuroimaging term; verify abstract,medium,acupuncture_term; possible_brain_neuro_term,needs abstract to determine neuroimaging eligibility,human_check,brain/neural term present but imaging modality/design unclear from title,medium,acupuncture as a treatment to improve cognitive function after brain injury a case study,,,,,,,,no_pmid,,unclear,,low,unclear,yes,no,unclear,no,no,yes,Acupuncture present; brain/imaging terms present but no clear fMRI keyword
DUP_00147,Embase,Acupuncture for Functional Dyspepsia: a Functional Magnetic Resonance Imaging (fMRI) Study,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2016,clinicaltrials.gov,,,DUP_00147,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,acupuncture for functional dyspepsia a functional magnetic resonance imaging fmri study,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00419,Embase,Blood oxygenation level dependent-functional magnetic resonance imaging (BOLD-fMRI) combined with diffusion-tensor imaging (DTI): A comparison of patients with hemiplegia after stroke treated with acupuncture and normal subjects,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2016,International Journal of Clinical and Experimental Medicine,,,DUP_00419,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; non_fMRI_modality_flag; acupuncture_adjacent_modality_flag,systematic review / possible fMRI candidate,include,carried over from first title screen,high,blood oxygenation level dependent functional magnetic resonance imaging bold fmri combined with diffusion tensor imaging dti a comparison of patients with hemiplegia after stroke treated with acupuncture and normal subjects,,,,,,,,no_pmid,,include_for_full_text,,low,yes,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01305,Embase,MRI-based Neuroimaging Predictors of Clinical Improvements Following Occupational Therapy (OT) or OT Puls Acupuncture and Massage Methods in Children With Cerebral Palsy,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2016,clinicaltrials.gov,,,DUP_01305,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,mri based neuroimaging predictors of clinical improvements following occupational therapy ot or ot puls acupuncture and massage methods in children with cerebral palsy,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01438,Embase,Optimization of Brain-based Mechanisms Supporting Psychosocial Aspects of Acupuncture Therapy - a Hyperscanning fMRI Study,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2016,clinicaltrials.gov,,,DUP_01438,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,optimization of brain based mechanisms supporting psychosocial aspects of acupuncture therapy a hyperscanning fmri study,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01871,Embase,"The Study of Brain Functional Network Modulatory Mechanism of Alzheimer's Disease Using Acupuncture at the ""Four-gate"" Acupoints",no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2016,clinicaltrials.gov,,,DUP_01871,records (1).csv,,,,unclear,acupuncture plus possible brain/neuroimaging term; verify abstract,medium,acupuncture_term; possible_brain_neuro_term,needs abstract to determine neuroimaging eligibility,include_for_abstract,title suggests acupuncture plus functional MRI/neuroimaging/brain-network outcome,medium,the study of brain functional network modulatory mechanism of alzheimer s disease using acupuncture at the four gate acupoints,,,,,,,,no_pmid,,unclear,,low,unclear,yes,no,unclear,no,no,yes,Acupuncture present; brain/imaging terms present but no clear fMRI keyword
DUP_01931,Embase,Understanding the Cognitive Benefits of Acupuncture for Stroke Recovery Through fMRI,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2016,clinicaltrials.gov,,,DUP_01931,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,understanding the cognitive benefits of acupuncture for stroke recovery through fmri,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00050,Embase,A resting-state functional magnetic resonance imaging study on the efficacy of brain function rehabilitation in post-stroke hemiplegia using scalp acupuncture,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2015,Journal of Medical Imaging and Health Informatics,,,DUP_00050,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,a resting state functional magnetic resonance imaging study on the efficacy of brain function rehabilitation in post stroke hemiplegia using scalp acupuncture,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00080,Embase,Activation of different cerebral functional regions following acupuncture at bot h taixiand taichong acupoints and taixiacupoint alone: An fMRI study,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2015,"African Journal of Traditional, Complementary and Alternative Medicines",,,DUP_00080,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,activation of different cerebral functional regions following acupuncture at bot h taixiand taichong acupoints and taixiacupoint alone an fmri study,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00121,Embase,Acupuncture Baihui activated the functional brain areas of major depressive disorder patients with regional homogeneity,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2015,Chinese Journal of Medical Imaging Technology,,,DUP_00121,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,acupuncture baihui activated the functional brain areas of major depressive disorder patients with regional homogeneity,,,,,,,,no_pmid,,include_for_full_text,,low,yes,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00512,Embase,Cerebral Response of Healthy Subjects to a Somatosensory Stimulation With XNKQ Acupuncture Compared to Control Interventions Measured With EEG and fMRI,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2015,clinicaltrials.gov,,,DUP_00512,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; sham_placebo_control_term; non_fMRI_modality_flag,systematic review / possible fMRI candidate,include,carried over from first title screen,high,cerebral response of healthy subjects to a somatosensory stimulation with xnkq acupuncture compared to control interventions measured with eeg and fmri,,,,,,,,no_pmid,,include_for_full_text,,low,yes,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00724,Embase,Ear acupuncture and fMRI: A pilot study for assessing the speci-city of auricular points,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2015,Revista Internacional de Acupuntura,,,DUP_00724,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; acupuncture_adjacent_modality_flag,systematic review / possible fMRI candidate,include,carried over from first title screen,high,ear acupuncture and fmri a pilot study for assessing the speci city of auricular points,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00318,Embase,An fMRI Study prior and post acupuncture treatment during the first 24 hours of smoking cessation,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2014,Deutsche Zeitschrift fur Akupunktur,,,DUP_00318,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,an fmri study prior and post acupuncture treatment during the first 24 hours of smoking cessation,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00517,Embase,Cerebrum fMRI study on the acupucture of Five Shu Points of gall bladder meridian of Foot-Shaoyang,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2014,Chinese Journal of Medical Imaging Technology,,,DUP_00517,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,cerebrum fmri study on the acupucture of five shu points of gall bladder meridian of foot shaoyang,,,,,,,,no_pmid,,unclear,,low,unclear,no,yes,unclear,no,no,yes,Partial acupuncture term match; fMRI present; partial acupuncture term match
DUP_01374,Embase,Neuroimaging Approaches to Deconstructing Acupuncture for Chronic Pain,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2014,clinicaltrials.gov,,,DUP_01374,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; mechanism_deqi_pain_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,neuroimaging approaches to deconstructing acupuncture for chronic pain,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01622,Embase,Roundtable: Psychological and neurological effects of acupuncture: Brain effects of acupuncture studied through the functional magnetic resonance imaging technique,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2014,Revista Internacional de Acupuntura,,,DUP_01622,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,roundtable psychological and neurological effects of acupuncture brain effects of acupuncture studied through the functional magnetic resonance imaging technique,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00284,Embase,Altered brain response to acupuncture after a course of acupuncture therapy for CTS is associated with analgesia,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2013,Journal of Alternative and Complementary Medicine,,,DUP_00284,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; mechanism_deqi_pain_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,altered brain response to acupuncture after a course of acupuncture therapy for cts is associated with analgesia,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00515,Embase,Cerebral responses to puncturing at ST36 after acupuncture treatment in patients with functional dyspepsia,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2013,World Chinese Journal of Digestology,,,DUP_00515,records (1).csv,,,,unclear,acupuncture plus possible brain/neuroimaging term; verify abstract,medium,acupuncture_term; possible_brain_neuro_term,needs abstract to determine neuroimaging eligibility,human_check,brain/neural term present but imaging modality/design unclear from title,medium,cerebral responses to puncturing at st36 after acupuncture treatment in patients with functional dyspepsia,,,,,,,,no_pmid,,unclear,,low,yes,yes,no,unclear,no,no,yes,Acupuncture present; brain/imaging terms present but no clear fMRI keyword
DUP_01041,Embase,Functional brain connectivity predicts acupuncture analgesic effect in carpal tunnel syndrome patients,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2013,Journal of Alternative and Complementary Medicine,,,DUP_01041,records (1).csv,,,,unclear,acupuncture plus possible brain/neuroimaging term; verify abstract,medium,acupuncture_term; possible_brain_neuro_term,needs abstract to determine neuroimaging eligibility,include_for_abstract,title suggests acupuncture plus functional MRI/neuroimaging/brain-network outcome,medium,functional brain connectivity predicts acupuncture analgesic effect in carpal tunnel syndrome patients,,,,,,,,no_pmid,,include_for_full_text,,low,yes,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01557,Embase,Regulation of cerebral regional homogeneity exerted by puncturing hao-yang acupoints for migraine patients,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2013,Journal of Alternative and Complementary Medicine,,,DUP_01557,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,regulation of cerebral regional homogeneity exerted by puncturing hao yang acupoints for migraine patients,,,,,,,,no_pmid,,unclear,,low,yes,yes,no,unclear,no,no,yes,Acupuncture present; brain/imaging terms present but no clear fMRI keyword
DUP_01633,Embase,Scalp electroacupuncture in stroke rehabilitation research: FMRI methodological issues and solutions,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2013,Journal of Alternative and Complementary Medicine,,,DUP_01633,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,scalp electroacupuncture in stroke rehabilitation research fmri methodological issues and solutions,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01738,Embase,The brain effects of laser acupuncture in depressed individuals: An fMRI investigation,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2013,Deutsche Zeitschrift fur Akupunktur,,,DUP_01738,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; acupuncture_adjacent_modality_flag,systematic review / possible fMRI candidate,include,carried over from first title screen,high,the brain effects of laser acupuncture in depressed individuals an fmri investigation,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00037,Embase,A Physiological fMRI Study of Acupuncture and Perceptions of Pain in Chronic Low Back Pain Patients.,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2012,clinicaltrials.gov,,,DUP_00037,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; mechanism_deqi_pain_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,a physiological fmri study of acupuncture and perceptions of pain in chronic low back pain patients,,,,,,,,no_pmid,,include_for_full_text,,low,yes,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00242,Embase,Acupuncture treatment attenuates excitability of spinal motor neuron and spastic muscle overactivity in patients with persistent disturbance of consciousness following traumatic brain injury,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2012,Brain Injury,,,DUP_00242,records (1).csv,,,,unclear,acupuncture plus possible brain/neuroimaging term; verify abstract,medium,acupuncture_term; possible_brain_neuro_term,needs abstract to determine neuroimaging eligibility,human_check,brain/neural term present but imaging modality/design unclear from title,medium,acupuncture treatment attenuates excitability of spinal motor neuron and spastic muscle overactivity in patients with persistent disturbance of consciousness following traumatic brain injury,,,,,,,,no_pmid,,unclear,,low,yes,yes,no,unclear,no,no,yes,Acupuncture present; brain/imaging terms present but no clear fMRI keyword
DUP_00437,Embase,Brain circuitry subserving acupuncture relief of itch in atopic dermatitis: An fMRI study,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2012,BMC Complementary and Alternative Medicine,,,DUP_00437,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,brain circuitry subserving acupuncture relief of itch in atopic dermatitis an fmri study,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00461,Embase,Brain Mechanisms of Acupuncture Treatment in Chronic Low Back Pain,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2012,clinicaltrials.gov,,,DUP_00461,records (1).csv,,,,unclear,acupuncture plus possible brain/neuroimaging term; verify abstract,medium,acupuncture_term; possible_brain_neuro_term; mechanism_deqi_pain_term,needs abstract to determine neuroimaging eligibility,human_check,brain/neural term present but imaging modality/design unclear from title,medium,brain mechanisms of acupuncture treatment in chronic low back pain,,,,,,,,no_pmid,,unclear,,low,unclear,yes,no,unclear,no,no,yes,Acupuncture present; brain/imaging terms present but no clear fMRI keyword
DUP_00468,Embase,Brain Plasticity Underlying Back Pain Response to Different Acupuncture Methods,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2012,clinicaltrials.gov,,,DUP_00468,records (1).csv,,,,unclear,acupuncture plus possible brain/neuroimaging term; verify abstract,medium,acupuncture_term; possible_brain_neuro_term; mechanism_deqi_pain_term,needs abstract to determine neuroimaging eligibility,human_check,brain/neural term present but imaging modality/design unclear from title,medium,brain plasticity underlying back pain response to different acupuncture methods,,,,,,,,no_pmid,,unclear,,low,unclear,yes,no,unclear,no,no,yes,Acupuncture present; brain/imaging terms present but no clear fMRI keyword
DUP_00890,Embase,Efficacy of Acupuncture and Moxibustion Treatment in Patients With Quiescent Crohn's Disease:Evaluation With Functional Magnetic Resonance Imaging(fMRI),no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2012,clinicaltrials.gov,,,DUP_00890,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; acupuncture_adjacent_modality_flag,systematic review / possible fMRI candidate,include,carried over from first title screen,high,efficacy of acupuncture and moxibustion treatment in patients with quiescent crohn s disease evaluation with functional magnetic resonance imaging fmri,,,,,,,,no_pmid,,include_for_full_text,,low,yes,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00939,Embase,Electroacupuncture pretreatment as a novel avenue to protect brain against ischemia and reperfusion injury,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2012,Evidence-based Complementary and Alternative Medicine,,,DUP_00939,records (1).csv,,,,unclear,acupuncture plus possible brain/neuroimaging term; verify abstract,medium,acupuncture_term; possible_brain_neuro_term,needs abstract to determine neuroimaging eligibility,human_check,brain/neural term present but imaging modality/design unclear from title,medium,electroacupuncture pretreatment as a novel avenue to protect brain against ischemia and reperfusion injury,,,,,,,,no_pmid,,unclear,,low,unclear,yes,no,unclear,no,no,yes,Acupuncture present; brain/imaging terms present but no clear fMRI keyword
DUP_01520,Embase,Progress on application of fMRI in studies of meridians and acupoints,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2012,World Journal of Acupuncture - Moxibustion,,,DUP_01520,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; acupuncture_adjacent_modality_flag,systematic review / possible fMRI candidate,include,carried over from first title screen,high,progress on application of fmri in studies of meridians and acupoints,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00467,Embase,Brain Plasticity in Carpal Tunnel Syndrome and Its Response to Acupuncture,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2011,clinicaltrials.gov,,,DUP_00467,records (1).csv,,,,unclear,acupuncture plus possible brain/neuroimaging term; verify abstract,medium,acupuncture_term; possible_brain_neuro_term,needs abstract to determine neuroimaging eligibility,human_check,brain/neural term present but imaging modality/design unclear from title,medium,brain plasticity in carpal tunnel syndrome and its response to acupuncture,,,,,,,,no_pmid,,unclear,,low,unclear,yes,no,unclear,no,no,yes,Acupuncture present; brain/imaging terms present but no clear fMRI keyword
DUP_00506,Embase,Cerebral fMRI in observation on the therapeutic mechanism of electro-acupuncture on Shenmen and Sanyinjiao for insomnia,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2011,Chinese Journal of Interventional Imaging and Therapy,,,DUP_00506,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; coordinate_result_term,possible coordinate-based meta-analysis candidate,include,carried over from first title screen,high,cerebral fmri in observation on the therapeutic mechanism of electro acupuncture on shenmen and sanyinjiao for insomnia,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01065,Embase,Functional magnetic resonance imaging studies of acupuncture mechanisms: A critique,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2011,Focus on Alternative and Complementary Therapies,,,DUP_01065,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,functional magnetic resonance imaging studies of acupuncture mechanisms a critique,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01583,Embase,"Response to correspondence on ""functional magnetic resonance imaging activation of the brain in children: Real acupoint versus sham acupoint""",no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2011,Journal of Child Neurology,,,DUP_01583,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; sham_placebo_control_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,response to correspondence on functional magnetic resonance imaging activation of the brain in children real acupoint versus sham acupoint,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,yes,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01592,Embase,Resting state-functional magnetic resonance imaging technology applied to a balancing acupuncture treatment for central mechanisms,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2011,Journal of Clinical Rehabilitative Tissue Engineering Research,,,DUP_01592,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,resting state functional magnetic resonance imaging technology applied to a balancing acupuncture treatment for central mechanisms,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00244,Embase,Acupuncture Treatment for Migraine: a Functional Magnetic Resonance Imaging Study,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2010,clinicaltrials.gov,,,DUP_00244,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,acupuncture treatment for migraine a functional magnetic resonance imaging study,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00299,Embase,An Acupuncture fMRI Study on Chronic Pain: Response Reliability and Dose Effect,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2010,clinicaltrials.gov,,,DUP_00299,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; mechanism_deqi_pain_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,an acupuncture fmri study on chronic pain response reliability and dose effect,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00431,Embase,Brain Activity Changes Measured by EEG and fMRI on Healthy Volunteers After Complex Somatosensory Stimulation With Acupuncture Needles,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2010,clinicaltrials.gov,,,DUP_00431,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; non_fMRI_modality_flag,systematic review / possible fMRI candidate,include,carried over from first title screen,high,brain activity changes measured by eeg and fmri on healthy volunteers after complex somatosensory stimulation with acupuncture needles,,,,,,,,no_pmid,,include_for_full_text,,low,yes,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
