pmid,contrast_id,contrast_label,contrast_type,condition_1_type,condition_2_type,contrast_category,method_category,tissue_level,has_usable_coordinates,n_coordinates,direction,analysis_method,integrated_from
37305743,cont_SA_post_increased_globR,Brain regions with increased functional connectivity after treatment in the SAs - right globus pallidus seed,"within-group post vs pre treatment, SAs increased",verum,baseline,verum_post_gt_pre,seed_based_fc,,True,1,increased,seed-based functional connectivity,
37305743,cont_SA_post_decreased_thalL,Brain regions with reduced functional connectivity after treatment in the SAs - left thalamus seed,"within-group post vs pre treatment, SAs decreased",verum,baseline,deactivation,seed_based_fc,,True,1,decreased,seed-based functional connectivity,
37305743,cont_SA_post_decreased_caudL,Brain regions with reduced functional connectivity after treatment in the SAs - left caudate nucleus seed,"within-group post vs pre treatment, SAs decreased",verum,baseline,deactivation,seed_based_fc,,True,2,decreased,seed-based functional connectivity,
37305743,cont_PC_post_increased_globR,Brain regions with increased functional connectivity after treatment in the PCs - right globus pallidus seed,"within-group post vs pre treatment, PCs increased",baseline,baseline,group_comparison,seed_based_fc,,True,2,increased,seed-based functional connectivity,
37305743,cont_PC_post_decreased_globL,Brain regions with reduced functional connectivity after treatment in the PCs - left globus pallidus seed,"within-group post vs pre treatment, PCs decreased",baseline,baseline,deactivation,seed_based_fc,,True,1,decreased,seed-based functional connectivity,
37305743,cont_SA_vs_PC_post_increased,Increased RSFC between SAs and PCs after treatment,"between-group comparison, SAs > PCs, post-treatment",verum,baseline,verum_gt_sham,seed_based_fc,,False,0,increased in SAs vs PCs,"seed-based functional connectivity, two-samples t-test",
37305743,cont_SA_vs_PC_post_decreased,Decreased RSFC between SAs and PCs after treatment,"between-group comparison, SAs < PCs, post-treatment",verum,baseline,verum_gt_sham,seed_based_fc,,False,0,decreased in SAs vs PCs,"seed-based functional connectivity, two-samples t-test",
37305743,37213484_C1,Brain regions with increased and reduced functional connectivity after treatment in the SAs,FC,verum,baseline,verum_post_gt_pre,seed_based_fc,,True,5,Increase and Reduce,FC,peak_only_extract
37305743,37213484_C2,Brain regions with increased and reduced functional connectivity after treatment in the PCs,FC,baseline,baseline,group_comparison,seed_based_fc,,True,3,Increase and Reduce,FC,peak_only_extract
24968124,con_onesample_hc_rest,ReHo results across all subjects for healthy controls during resting state,one-sample t-test,rest,not_applicable,other,whole_brain_activation,,False,0,positive ReHo values (KCC map),one-sample t-test,
24968124,con_onesample_mci_rest,ReHo results across all subjects for MCI patients during resting state,one-sample t-test,rest,not_applicable,other,whole_brain_activation,,False,0,positive ReHo values (KCC map),one-sample t-test,
24968124,con_onesample_hc_postacu,ReHo results across all subjects for healthy controls during post-acupuncture resting state,one-sample t-test,verum,not_applicable,other,whole_brain_activation,,False,0,positive ReHo values (KCC map),one-sample t-test,
24968124,con_onesample_mci_postacu,ReHo results across all subjects for MCI patients during post-acupuncture resting state,one-sample t-test,verum,not_applicable,other,whole_brain_activation,,False,0,positive ReHo values (KCC map),one-sample t-test,
24968124,con_ancova_main_group,significant main effect of group (two-way ANCOVA with repeated measures),"two-way ANCOVA with repeated measures, main effect of group",not_applicable,not_applicable,group_comparison,whole_brain_activation,,True,5,increased ReHo values in MCI patients compared with normal controls,"two-way ANCOVA with repeated measures (two factors: group, acupuncture; repeated factor: acupuncture; covariates: gender, head motion)",
24968124,con_ancova_main_acu,main effect of acupuncture (two-way ANCOVA with repeated measures),"two-way ANCOVA with repeated measures, main effect of acupuncture",verum,rest,verum_post_gt_pre,whole_brain_activation,,False,0,not_applicable,two-way ANCOVA with repeated measures,
24968124,con_ancova_interaction,interaction of group and acupuncture (two-way ANCOVA with repeated measures),"two-way ANCOVA with repeated measures, interaction of group × acupuncture",not_applicable,not_applicable,group_comparison,whole_brain_activation,,False,0,not_applicable,two-way ANCOVA with repeated measures,
24968124,con_mci_vs_hc_rest_increased,MCI patients vs healthy controls during resting state: increased ReHo in MCI,two-sample t-test,rest,rest,group_comparison,whole_brain_activation,,True,4,increased ReHo values in MCI patients compared with healthy controls,two-sample t-test,
24968124,con_mci_vs_hc_rest_decreased,MCI patients vs healthy controls during resting state: decreased ReHo in MCI,two-sample t-test,rest,rest,group_comparison,whole_brain_activation,,True,4,decreased ReHo values in MCI patients compared with healthy controls,two-sample t-test,
24968124,con_mci_postacu_vs_rest_increased,"MCI patients: post-acupuncture resting state vs resting state, increased ReHo",paired t-test,verum,rest,verum_post_gt_pre,whole_brain_activation,,True,2,increased ReHo values in MCI patients following acupuncture,paired t-test,
24968124,con_hc_postacu_vs_rest_increased,"healthy controls: post-acupuncture resting state vs resting state, increased ReHo",paired t-test,verum,rest,verum_post_gt_pre,whole_brain_activation,,True,5,increased ReHo values in healthy controls following acupuncture,paired t-test,
24968124,con_mci_vs_hc_postacu_increased,MCI patients vs healthy controls during post-acupuncture resting state: increased ReHo in MCI,two-sample t-test,verum,verum,group_comparison,whole_brain_activation,,True,6,increased ReHo values in MCI patients compared with healthy controls,two-sample t-test,
24968124,con_mci_vs_hc_postacu_decreased,MCI patients vs healthy controls during post-acupuncture resting state: decreased ReHo in MCI,two-sample t-test,verum,verum,group_comparison,whole_brain_activation,,True,7,decreased ReHo values in MCI patients compared with healthy controls,two-sample t-test,
24968124,24927181_C1,"Brain areas with significant main effect of group at P<0.001 (uncorrected, 30 voxels)",ReHo,rest,rest,group_comparison,whole_brain_activation,,True,5,increased ReHo values in MCI patients,ReHo,peak_only_extract
24968124,24927181_C2,"Brain areas with significant different ReHo values between MCI patients and healthy controls during the resting state at P<0.01 (Alphasim corrected, p<0.01, 30 voxels)",ReHo,rest,rest,group_comparison,whole_brain_activation,,True,8,increased and decreased ReHo values in MCI patients,ReHo,peak_only_extract
24968124,24927181_C3,"Brain areas with significant different ReHo values in the MCI patients after acupuncture at P<0.01 (Alphasim corrected, p<0.01, 30 voxels)",ReHo,verum,rest,verum_post_gt_pre,whole_brain_activation,,True,2,increased ReHo values following acupuncture in MCI patients,ReHo,peak_only_extract
24968124,24927181_C4,"Brain areas with significant different ReHo values in the healthy controls after acupuncture at P<0.01 (Alphasim corrected, p<0.01, 30 voxels)",ReHo,verum,rest,verum_post_gt_pre,whole_brain_activation,,True,5,increased ReHo values following acupuncture in healthy controls,ReHo,peak_only_extract
24968124,24927181_C5,"Brain areas with significant different ReHo values between healthy controls and MCI patients after acupuncture at P<0.01 (Alphasim corrected, p<0.01, 30 voxels)",ReHo,verum,verum,group_comparison,whole_brain_activation,,True,13,increased and decreased ReHo values in MCI patients post-acupuncture,ReHo,peak_only_extract
37274194,ml_classification,Machine learning classification: MCID vs. N-MCID,L1-MKL classification using DC maps,rest,rest,group_comparison,multivariate,,False,0,Classification: MCID vs. N-MCID,L1-multi kernel learning machine (L1-MKL) in PRoNTo with leave-one-out cross-validation (LOOCV); ROI-based MKL using 200 ROIs from Craddock atlas,
37274194,dc_roi1_MCID_vs_NMCID,DC comparison ROI 1: MCID vs. N-MCID,Two-sample t-test of DC values,rest,rest,group_comparison,graph_theory,,False,1,MCID exhibited significantly higher DC than N-MCID (negative t reflects more DC in MCID),Two-sample t-test of DC values for feature ROI 1,
37274194,dc_roi2_MCID_vs_NMCID,DC comparison ROI 2: MCID vs. N-MCID,Two-sample t-test of DC values,rest,rest,group_comparison,graph_theory,,False,1,MCID exhibited significantly higher DC than N-MCID (negative t reflects more DC in MCID),Two-sample t-test of DC values for feature ROI 2,
37274194,dc_roi3_MCID_vs_NMCID,DC comparison ROI 3: MCID vs. N-MCID,Two-sample t-test of DC values,rest,rest,group_comparison,graph_theory,,False,1,Not significant,Two-sample t-test of DC values for feature ROI 3,
37274194,dc_roi4_MCID_vs_NMCID,DC comparison ROI 4: MCID vs. N-MCID,Two-sample t-test of DC values,rest,rest,group_comparison,graph_theory,,False,1,Not specified direction but significant (t positive suggests N-MCID > MCID or note that positive t here reflects N-MCID having higher DC),Two-sample t-test of DC values for feature ROI 4,
37274194,dc_roi5_MCID_vs_NMCID,DC comparison ROI 5: MCID vs. N-MCID,Two-sample t-test of DC values,rest,rest,group_comparison,graph_theory,,False,1,Not significant,Two-sample t-test of DC values for feature ROI 5,
37274194,dc_roi6_MCID_vs_NMCID,DC comparison ROI 6: MCID vs. N-MCID,Two-sample t-test of DC values,rest,rest,group_comparison,graph_theory,,False,1,Not significant,Two-sample t-test of DC values for feature ROI 6,
37274194,dc_roi7_MCID_vs_NMCID,DC comparison ROI 7: MCID vs. N-MCID,Two-sample t-test of DC values,rest,rest,group_comparison,graph_theory,,False,1,Not significant,Two-sample t-test of DC values for feature ROI 7,
37274194,dc_roi8_MCID_vs_NMCID,DC comparison ROI 8: MCID vs. N-MCID,Two-sample t-test of DC values,rest,rest,group_comparison,graph_theory,,False,1,Not significant,Two-sample t-test of DC values for feature ROI 8,
37274194,fc_roi1_rest_MCID_vs_HC,FC ROI 1 resting state: MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,rest,rest,group_comparison,seed_based_fc,,False,2,Lower FC in MCID vs. HC,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi1_rest_NMCID_vs_HC,FC ROI 1 resting state: N-MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,rest,rest,group_comparison,seed_based_fc,,False,2,Lower FC in N-MCID vs. HC,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi1_rest_MCID_vs_NMCID,FC ROI 1 resting state: MCID vs. N-MCID,Seed-based FC; post hoc t-test from ANOVA,rest,rest,group_comparison,seed_based_fc,,False,0,NA (no significant difference),Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi1_acu_MCID_vs_HC,FC ROI 1 acupuncture state: MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,verum,verum,group_comparison,seed_based_fc,,False,2,Lower FC in MCID vs. HC,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi1_acu_NMCID_vs_HC,FC ROI 1 acupuncture state: N-MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,verum,verum,group_comparison,seed_based_fc,,False,0,NA (no significant difference),Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi1_acu_MCID_vs_NMCID,FC ROI 1 acupuncture state: MCID vs. N-MCID,Seed-based FC; post hoc t-test from ANOVA,verum,verum,group_comparison,seed_based_fc,,False,1,Lower FC in MCID vs. N-MCID,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi2_rest_MCID_vs_HC,FC ROI 2 resting state: MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,rest,rest,group_comparison,seed_based_fc,,False,5,Lower FC in MCID vs. HC,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi2_rest_NMCID_vs_HC,FC ROI 2 resting state: N-MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,rest,rest,group_comparison,seed_based_fc,,False,2,Lower FC in N-MCID vs. HC,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi2_acu_MCID_vs_HC,FC ROI 2 acupuncture state: MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,verum,verum,group_comparison,seed_based_fc,,False,2,Lower FC in MCID vs. HC,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi3_rest_MCID_vs_HC,FC ROI 3 resting state: MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,rest,rest,group_comparison,seed_based_fc,,False,4,Lower FC in MCID vs. HC,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi3_rest_NMCID_vs_HC,FC ROI 3 resting state: N-MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,rest,rest,group_comparison,seed_based_fc,,False,1,Lower FC in N-MCID vs. HC,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi3_acu_MCID_vs_HC,FC ROI 3 acupuncture state: MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,verum,verum,group_comparison,seed_based_fc,,False,2,Lower FC in MCID vs. HC,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi4_rest_MCID_vs_HC,FC ROI 4 resting state: MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,rest,rest,group_comparison,seed_based_fc,,False,3,Lower FC in MCID vs. HC,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi4_rest_NMCID_vs_HC,FC ROI 4 resting state: N-MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,rest,rest,group_comparison,seed_based_fc,,False,1,Higher FC in N-MCID vs. HC,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi4_acu_MCID_vs_HC,FC ROI 4 acupuncture state: MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,verum,verum,group_comparison,seed_based_fc,,False,3,Lower FC in MCID vs. HC,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi4_acu_MCID_vs_NMCID,FC ROI 4 acupuncture state: MCID vs. N-MCID,Seed-based FC; post hoc t-test from ANOVA,verum,verum,group_comparison,seed_based_fc,,False,1,Lower FC in MCID vs. N-MCID,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi5_rest_NMCID_vs_HC,FC ROI 5 resting state: N-MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,rest,rest,group_comparison,seed_based_fc,,False,1,Lower FC in N-MCID vs. HC,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi5_rest_MCID_vs_NMCID,FC ROI 5 resting state: MCID vs. N-MCID,Seed-based FC; post hoc t-test from ANOVA,rest,rest,group_comparison,seed_based_fc,,False,2,Lower FC in MCID vs. N-MCID,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi5_acu_MCID_vs_HC,FC ROI 5 acupuncture state: MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,verum,verum,group_comparison,seed_based_fc,,False,3,Lower FC in MCID vs. HC,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi5_acu_NMCID_vs_HC,FC ROI 5 acupuncture state: N-MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,verum,verum,group_comparison,seed_based_fc,,False,2,Higher FC in N-MCID vs. HC,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi5_acu_MCID_vs_NMCID,FC ROI 5 acupuncture state: MCID vs. N-MCID,Seed-based FC; post hoc t-test from ANOVA,verum,verum,group_comparison,seed_based_fc,,False,2,Lower FC in MCID vs. N-MCID,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi6_acu_MCID_vs_HC,FC ROI 6 acupuncture state: MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,verum,verum,group_comparison,seed_based_fc,,False,4,Lower FC in MCID vs. HC,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi6_acu_MCID_vs_NMCID,FC ROI 6 acupuncture state: MCID vs. N-MCID,Seed-based FC; post hoc t-test from ANOVA,verum,verum,group_comparison,seed_based_fc,,False,3,Lower FC in MCID vs. N-MCID,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi7_rest_MCID_vs_HC,FC ROI 7 resting state: MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,rest,rest,group_comparison,seed_based_fc,,False,3,Lower FC in MCID vs. HC,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi7_rest_NMCID_vs_HC,FC ROI 7 resting state: N-MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,rest,rest,group_comparison,seed_based_fc,,False,2,Lower FC in N-MCID vs. HC,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi7_acu_MCID_vs_HC,FC ROI 7 acupuncture state: MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,verum,verum,group_comparison,seed_based_fc,,False,3,Mixed: lower and higher FC in MCID vs. HC,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi8_rest_MCID_vs_HC,FC ROI 8 resting state: MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,rest,rest,group_comparison,seed_based_fc,,False,7,Mixed: lower and higher FC in MCID vs. HC,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi8_rest_NMCID_vs_HC,FC ROI 8 resting state: N-MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,rest,rest,group_comparison,seed_based_fc,,False,1,Lower FC in N-MCID vs. HC,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi8_acu_MCID_vs_HC,FC ROI 8 acupuncture state: MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,verum,verum,group_comparison,seed_based_fc,,False,3,Mixed: higher and lower FC in MCID vs. HC,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
37274194,fc_roi8_acu_NMCID_vs_HC,FC ROI 8 acupuncture state: N-MCID vs. HC,Seed-based FC; post hoc t-test from ANOVA,verum,verum,group_comparison,seed_based_fc,,False,1,Higher FC in N-MCID vs. HC,Voxel-wise seed-based FC analysis; one-way ANOVA with post hoc two-sample t-test,
36051643,C01_VA_FLF_decrease,Pre > Post in verum acupuncture group at Full low frequency,within-group paired t-test (pre > post treatment),baseline,verum,deactivation,whole_brain_activation,,True,2,decreased gFCD (Pre > Post),voxel-based paired t-test,
36051643,C02_VA_FLF_increase,Post > Pre in verum acupuncture group at Full low frequency,within-group paired t-test (post > pre treatment),verum,baseline,verum_post_gt_pre,whole_brain_activation,,False,0,increased gFCD (Post > Pre),voxel-based paired t-test,
36051643,C03_VA_Slow5_increase,Post > Pre in verum acupuncture group at Slow-5 band,within-group paired t-test (post > pre treatment),verum,baseline,verum_post_gt_pre,whole_brain_activation,,True,3,increased gFCD (Post > Pre),voxel-based paired t-test,
36051643,C04_VA_Slow5_decrease,Pre > Post in verum acupuncture group at Slow-5 band,within-group paired t-test (pre > post treatment),baseline,verum,deactivation,whole_brain_activation,,True,3,decreased gFCD (Pre > Post),voxel-based paired t-test,
36051643,C05_VA_Slow4_increase,Post > Pre in verum acupuncture group at Slow-4 band,within-group paired t-test (post > pre treatment),verum,baseline,verum_post_gt_pre,whole_brain_activation,,True,2,increased gFCD (Post > Pre),voxel-based paired t-test,
36051643,C06_VA_Slow4_decrease,Pre > Post in verum acupuncture group at Slow-4 band,within-group paired t-test (pre > post treatment),baseline,verum,deactivation,whole_brain_activation,,False,0,decreased gFCD (Pre > Post),voxel-based paired t-test,
36051643,C07_VA_Slow3_increase,Post > Pre in verum acupuncture group at Slow-3 band,within-group paired t-test (post > pre treatment),verum,baseline,verum_post_gt_pre,whole_brain_activation,,True,4,increased gFCD (Post > Pre),voxel-based paired t-test,
36051643,C08_VA_Slow3_decrease,Pre > Post in verum acupuncture group at Slow-3 band,within-group paired t-test (pre > post treatment),baseline,verum,deactivation,whole_brain_activation,,True,1,decreased gFCD (Pre > Post),voxel-based paired t-test,
36051643,C09_SA_FLF_increase,Post > Pre in sham acupuncture group at Full low frequency,within-group paired t-test (post > pre treatment),sham,baseline,sham_post_gt_pre,whole_brain_activation,1.0,True,1,increased gFCD (Post > Pre),voxel-based paired t-test,
36051643,C10_SA_FLF_decrease,Pre > Post in sham acupuncture group at Full low frequency,within-group paired t-test (pre > post treatment),baseline,sham,deactivation,whole_brain_activation,1.0,True,1,decreased gFCD (Pre > Post),voxel-based paired t-test,
36051643,C11_SA_Slow5_decrease,Pre > Post in sham acupuncture group at Slow-5 band,within-group paired t-test (pre > post treatment),baseline,sham,deactivation,whole_brain_activation,1.0,True,1,decreased gFCD (Pre > Post),voxel-based paired t-test,
36051643,C12_SA_Slow5_increase,Post > Pre in sham acupuncture group at Slow-5 band,within-group paired t-test (post > pre treatment),sham,baseline,sham_post_gt_pre,whole_brain_activation,1.0,False,0,increased gFCD (Post > Pre),voxel-based paired t-test,
36051643,C13_SA_Slow4_increase,Post > Pre in sham acupuncture group at Slow-4 band,within-group paired t-test (post > pre treatment),sham,baseline,sham_post_gt_pre,whole_brain_activation,1.0,False,0,increased gFCD (Post > Pre),voxel-based paired t-test,
36051643,C14_SA_Slow4_decrease,Pre > Post in sham acupuncture group at Slow-4 band,within-group paired t-test (pre > post treatment),baseline,sham,deactivation,whole_brain_activation,1.0,False,0,decreased gFCD (Pre > Post),voxel-based paired t-test,
36051643,C15_SA_Slow3_increase,Post > Pre in sham acupuncture group at Slow-3 band,within-group paired t-test (post > pre treatment),sham,baseline,sham_post_gt_pre,whole_brain_activation,1.0,False,0,increased gFCD (Post > Pre),voxel-based paired t-test,
36051643,C16_SA_Slow3_decrease,Pre > Post in sham acupuncture group at Slow-3 band,within-group paired t-test (pre > post treatment),baseline,sham,deactivation,whole_brain_activation,1.0,True,1,decreased gFCD (Pre > Post),voxel-based paired t-test,
36051643,C17_VA_vs_SA_RMANOVA_increase,VA increased more gFCD compared with SA (RMANOVA),"between-group RMANOVA (VA vs SA, post-pre change)",verum,sham,verum_gt_sham,whole_brain_activation,,False,0,VA increased more than SA,RMANOVA,
36051643,C18_VA_vs_SA_RMANOVA_decrease,VA decreased more gFCD compared with SA (RMANOVA),"between-group RMANOVA (VA vs SA, post-pre change)",verum,sham,verum_gt_sham,whole_brain_activation,,False,0,VA decreased more than SA,RMANOVA,
36051643,C19_CORR_DLPFC_VAS,Correlation: gFCD changes at Slow-5 band of the left DLPFC vs. change in VAS scores (VA group),Pearson linear correlation,verum,not_applicable,correlation_clinical,correlation_brain_behavior,,False,0,negative correlation,Pearson linear correlation,
36051643,C20_CORR_S2_VAS,Correlation: gFCD changes at Slow-4 band of the right S2 vs. change in VAS scores (VA group),Pearson linear correlation,verum,not_applicable,correlation_clinical,correlation_brain_behavior,,False,0,positive correlation,Pearson linear correlation,
36051643,35983211_C2,Frequency-specific gFCD alternations in the VA group - Full low frequency Pre > Post,FC,baseline,verum,deactivation,whole_brain_activation,,True,2,Pre > Post (decreased gFCD),FC,peak_only_extract
36051643,35983211_C3,Frequency-specific gFCD alternations in the VA group - Slow-5 Post > Pre,FC,verum,baseline,verum_post_gt_pre,whole_brain_activation,,True,3,Post > Pre (increased gFCD),FC,peak_only_extract
36051643,35983211_C4,Frequency-specific gFCD alternations in the VA group - Slow-5 Pre > Post,FC,baseline,verum,deactivation,whole_brain_activation,,True,3,Pre > Post (decreased gFCD),FC,peak_only_extract
36051643,35983211_C5,Frequency-specific gFCD alternations in the VA group - Slow-4 Post > Pre,FC,verum,baseline,verum_post_gt_pre,whole_brain_activation,,True,2,Post > Pre (increased gFCD),FC,peak_only_extract
36051643,35983211_C6,Frequency-specific gFCD alternations in the VA group - Slow-3 Post > Pre,FC,verum,baseline,verum_post_gt_pre,whole_brain_activation,,True,4,Post > Pre (increased gFCD),FC,peak_only_extract
36051643,35983211_C7,Frequency-specific gFCD alternations in the VA group - Slow-3 Pre > Post,FC,baseline,verum,deactivation,whole_brain_activation,,True,1,Pre > Post (decreased gFCD),FC,peak_only_extract
36051643,35983211_C8,Frequency-specific gFCD alternations in the SA group - Full low frequency Post > Pre,FC,sham,baseline,sham_post_gt_pre,whole_brain_activation,,True,1,Post > Pre (increased gFCD),FC,peak_only_extract
36051643,35983211_C9,Frequency-specific gFCD alternations in the SA group - Full low frequency Pre > Post,FC,baseline,sham,deactivation,whole_brain_activation,,True,1,Pre > Post (decreased gFCD),FC,peak_only_extract
36051643,35983211_C10,Frequency-specific gFCD alternations in the SA group - Slow-5 Pre > Post,FC,baseline,sham,deactivation,whole_brain_activation,,True,1,Pre > Post (decreased gFCD),FC,peak_only_extract
36051643,35983211_C11,Frequency-specific gFCD alternations in the SA group - Slow-3 Pre > Post,FC,baseline,sham,deactivation,whole_brain_activation,,True,1,Pre > Post (decreased gFCD),FC,peak_only_extract
36051643,37454266_SR_C1,SA Post > Pre (Full Low Frequency),gFCD,sham,baseline,sham_post_gt_pre,whole_brain_activation,,True,1,activation,gFCD,sham_rest_extract
36051643,37454266_SR_C2,SA Pre > Post (Full Low Frequency),gFCD,baseline,sham,deactivation,whole_brain_activation,,True,1,deactivation,gFCD,sham_rest_extract
36051643,37454266_SR_C3,SA Pre > Post (Slow-5 band),gFCD,baseline,sham,deactivation,whole_brain_activation,,True,1,deactivation,gFCD,sham_rest_extract
36051643,37454266_SR_C4,SA Pre > Post (Slow-3 band),gFCD,baseline,sham,deactivation,whole_brain_activation,,True,1,deactivation,gFCD,sham_rest_extract
38651018,contrast_AD_vs_HC,identification of AD patients and HC,classification: AD patients vs. healthy controls,baseline,baseline,group_comparison,multivariate,,False,0,not_reported,"Long Short-Term Memory (LSTM) neural network model with 4-fold cross-validation and bootstrapping (n=100), t-test against chance level (0.5)",
38651018,contrast_high_vs_low_responder,identification of high and low responder to acupuncture treatment,classification: high responders vs. low responders to acupuncture treatment,baseline,baseline,correlation_clinical,multivariate,,False,0,not_reported,"Long Short-Term Memory (LSTM) neural network model with 4-fold cross-validation and bootstrapping (n=100), t-test against chance level (0.5)",
38651018,38646007_C1,Functional Regions of Interest Employed in Long Short-Term Memory Models for AD Patients,other,baseline,not_applicable,other,other,,True,38,N/A - atlas coordinates,other,peak_only_extract
23152865,con_RA_vs_SA,RA−SA>0,between-group: real acupuncture vs. sham acupuncture,verum,sham,verum_gt_sham,whole_brain_activation,,True,2,RA > SA (activation),random-effect analysis; one-way analysis of variance model with fixed effect results,
23152865,con_EG_vs_NE,EG−NE>0,between-group: expectancy group vs. no-expectancy group,verum,verum,correlation_expectancy,whole_brain_activation,,True,12,EG > NE (activation),random-effect analysis; one-way analysis of variance model with fixed effect results,
23152865,con_A_vs_C,Group A−Group C>0,between-group: Group A (RA+TI) vs. Group C (SA+TI),verum,sham,verum_gt_sham,whole_brain_activation,1.0,True,3,Group A > Group C (activation),random-effect analysis; one-way analysis of variance model with fixed effect results,
23152865,con_B_vs_D,Group B−Group D>0,between-group: Group B (RA+NI) vs. Group D (SA+NI),verum,sham,verum_gt_sham,whole_brain_activation,1.0,True,2,Group B > Group D (activation),random-effect analysis; one-way analysis of variance model with fixed effect results,
23152865,con_A_vs_B,Group A−Group B>0,between-group: Group A (RA+TI) vs. Group B (RA+NI),verum,verum,correlation_expectancy,whole_brain_activation,,True,14,Group A > Group B (activation),random-effect analysis; one-way analysis of variance model with fixed effect results,
23152865,con_C_vs_D,Group C−Group D>0,between-group: Group C (SA+TI) vs. Group D (SA+NI),sham,sham,correlation_expectancy,whole_brain_activation,1.0,True,1,Group C > Group D (activation),random-effect analysis; one-way analysis of variance model with fixed effect results,
23152865,23145088_C1,RA-SA>0,activation,verum,sham,verum_gt_sham,whole_brain_activation,,True,2,RA > SA,activation,peak_only_extract
23152865,23145088_C2,EG-NE>0,activation,verum,verum,correlation_expectancy,whole_brain_activation,,True,12,EG > NE,activation,peak_only_extract
23152865,23145088_C3,Group A-Group C>0,activation,verum,sham,verum_gt_sham,whole_brain_activation,,True,3,Group A > Group C,activation,peak_only_extract
23152865,23145088_C4,Group B-Group D>0,activation,verum,sham,verum_gt_sham,whole_brain_activation,,True,2,Group B > Group D,activation,peak_only_extract
